customer_id,campaign_id,campaign_name,start_date,end_date,primary_segment,customer_tier,customer_segment,treatment_grp,cnvrsn_flg,campaign_revenue,offer_cost,contact_cost,total_campaign_cost
4966,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Core,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
4967,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
4968,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Champion,High Value,Champion,CONTROL,N,0.0,0.0,0.0,0.0
4969,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Win-Back Reactivation,Low Value,Win-Back,TEST,Y,5.3,0.5,0.1,0.6
4970,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Medium Value,Growth,CONTROL,N,0.0,0.0,0.0,0.0
4971,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
4972,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,CONTROL,N,0.0,0.0,0.0,0.0
4973,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Scale,Medium Value,Champion,TEST,N,0.0,0.0,0.1,0.1
4974,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
4975,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Core,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
4976,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Core,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
4977,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,TEST,Y,8.67,0.5,0.1,0.6
4978,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Win-Back Reactivation,Low Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
4979,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Core,Low Value,Growth,CONTROL,Y,5.5,0.0,0.0,0.0
4980,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
4981,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Churn Watchlist,Medium Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
4982,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Win-Back Reactivation,Low Value,Win-Back,CONTROL,N,0.0,0.0,0.0,0.0
4983,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
4984,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Scale,Medium Value,Champion,TEST,Y,2.74,0.5,0.1,0.6
4985,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Core,Low Value,Growth,TEST,Y,2.49,0.5,0.1,0.6
4986,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Win-Back Reactivation,Low Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
4987,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Scale,Medium Value,Champion,TEST,N,0.0,0.0,0.1,0.1
4988,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Core,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
4989,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Scale,Medium Value,Champion,TEST,Y,9.33,0.5,0.1,0.6
4990,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Scale,Medium Value,Champion,CONTROL,Y,8.29,0.0,0.0,0.0
4991,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Churn Watchlist,Medium Value,Churn Watchlist,TEST,Y,3.47,0.5,0.1,0.6
4992,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Champion,High Value,Champion,TEST,N,0.0,0.0,0.1,0.1
4993,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
4994,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Core,Low Value,Growth,CONTROL,N,0.0,0.0,0.0,0.0
4995,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
4996,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Churn Watchlist,Medium Value,Churn Watchlist,CONTROL,N,0.0,0.0,0.0,0.0
4997,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Win-Back Reactivation,Low Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
4998,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Scale,Medium Value,Champion,TEST,N,0.0,0.0,0.1,0.1
4999,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Win-Back Reactivation,Low Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
5000,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Churn Watchlist,Medium Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
5001,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5002,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Core,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5003,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Champion,High Value,Champion,TEST,N,0.0,0.0,0.1,0.1
5004,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Churn Watchlist,Low Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
5005,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Scale,Medium Value,Champion,TEST,N,0.0,0.0,0.1,0.1
5006,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Medium Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5007,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Core,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5008,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Scale,Medium Value,Champion,TEST,N,0.0,0.0,0.1,0.1
5009,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Core,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5010,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,CONTROL,N,0.0,0.0,0.0,0.0
5011,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5012,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Scale,Medium Value,Champion,CONTROL,N,0.0,0.0,0.0,0.0
5013,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5014,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5015,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Scale,Medium Value,Champion,TEST,Y,2.81,0.5,0.1,0.6
5016,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Win-Back Reactivation,Low Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
5017,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5018,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,CONTROL,N,0.0,0.0,0.0,0.0
5019,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Win-Back Growth,Medium Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
5020,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5021,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Medium Value,Growth,TEST,Y,3.68,0.5,0.1,0.6
5022,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Churn Watchlist,Low Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
5023,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5024,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5025,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Core,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5026,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Medium Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5027,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Core,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5028,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Churn Watchlist,High Value,Churn Watchlist,CONTROL,N,0.0,0.0,0.0,0.0
5029,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Champion,High Value,Champion,CONTROL,Y,2.96,0.0,0.0,0.0
5030,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Champion,High Value,Champion,CONTROL,N,0.0,0.0,0.0,0.0
5031,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Core,Low Value,Growth,TEST,Y,2.47,0.5,0.1,0.6
5032,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Scale,Medium Value,Champion,TEST,N,0.0,0.0,0.1,0.1
5033,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Scale,Medium Value,Champion,CONTROL,N,0.0,0.0,0.0,0.0
5034,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5035,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5036,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5037,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,CONTROL,N,0.0,0.0,0.0,0.0
5038,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Scale,Medium Value,Champion,TEST,N,0.0,0.0,0.1,0.1
5039,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Core,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5040,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5041,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5042,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Win-Back Reactivation,Low Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
5043,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5044,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5045,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Churn Watchlist,Medium Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
5046,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5047,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Core,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5048,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Core,Low Value,Growth,CONTROL,N,0.0,0.0,0.0,0.0
5049,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Scale,Medium Value,Champion,TEST,N,0.0,0.0,0.1,0.1
5050,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Win-Back Reactivation,Low Value,Win-Back,TEST,Y,3.01,0.5,0.1,0.6
5051,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Core,Low Value,Growth,CONTROL,Y,2.4,0.0,0.0,0.0
5052,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,TEST,Y,4.98,0.5,0.1,0.6
5053,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Scale,Medium Value,Champion,TEST,N,0.0,0.0,0.1,0.1
5054,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,TEST,Y,4.44,0.5,0.1,0.6
5055,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5056,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Churn Watchlist,Medium Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
5057,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Churn Watchlist,Medium Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
5058,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Win-Back Growth,Medium Value,Win-Back,CONTROL,N,0.0,0.0,0.0,0.0
5059,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Churn Watchlist,Medium Value,Churn Watchlist,CONTROL,N,0.0,0.0,0.0,0.0
5060,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5061,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Churn Watchlist,Medium Value,Churn Watchlist,CONTROL,N,0.0,0.0,0.0,0.0
5062,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Core,Low Value,Growth,TEST,Y,2.65,0.5,0.1,0.6
5063,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Churn Watchlist,Medium Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
5064,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Champion,High Value,Champion,TEST,N,0.0,0.0,0.1,0.1
5065,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5066,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Scale,Medium Value,Champion,TEST,N,0.0,0.0,0.1,0.1
5067,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Churn Watchlist,High Value,Churn Watchlist,CONTROL,N,0.0,0.0,0.0,0.0
5068,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Scale,Medium Value,Champion,CONTROL,N,0.0,0.0,0.0,0.0
5069,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Core,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5070,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Churn Watchlist,Low Value,Churn Watchlist,CONTROL,N,0.0,0.0,0.0,0.0
5071,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Churn Watchlist,Medium Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
5072,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Core,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5073,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Champion,High Value,Champion,TEST,Y,3.57,0.5,0.1,0.6
5074,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Win-Back Reactivation,Low Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
5075,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Churn Watchlist,Medium Value,Churn Watchlist,CONTROL,Y,3.83,0.0,0.0,0.0
5076,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,TEST,Y,7.48,0.5,0.1,0.6
5077,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Core,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5078,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5079,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5080,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Scale,Medium Value,Champion,TEST,N,0.0,0.0,0.1,0.1
5081,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5082,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Core,Low Value,Growth,TEST,Y,2.62,0.5,0.1,0.6
5083,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Scale,Medium Value,Champion,CONTROL,N,0.0,0.0,0.0,0.0
5084,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Medium Value,Growth,CONTROL,N,0.0,0.0,0.0,0.0
5085,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5086,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
5087,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Churn Watchlist,Medium Value,Churn Watchlist,CONTROL,N,0.0,0.0,0.0,0.0
5088,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Churn Watchlist,High Value,Churn Watchlist,CONTROL,N,0.0,0.0,0.0,0.0
5089,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Champion,High Value,Champion,TEST,Y,7.48,0.5,0.1,0.6
5090,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Win-Back Reactivation,Low Value,Win-Back,CONTROL,N,0.0,0.0,0.0,0.0
5091,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Core,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5092,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
5093,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Medium Value,Growth,CONTROL,N,0.0,0.0,0.0,0.0
5094,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Scale,Medium Value,Champion,TEST,N,0.0,0.0,0.1,0.1
5095,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5096,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Core,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5097,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Churn Watchlist,Medium Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
5098,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Win-Back Reactivation,Low Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
5099,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5100,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5101,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Win-Back Reactivation,Low Value,Win-Back,CONTROL,N,0.0,0.0,0.0,0.0
5102,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5103,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Churn Watchlist,Medium Value,Churn Watchlist,TEST,Y,8.4,0.5,0.1,0.6
5104,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5105,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Medium Value,Growth,CONTROL,N,0.0,0.0,0.0,0.0
5106,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Churn Watchlist,Medium Value,Churn Watchlist,TEST,Y,10.62,0.5,0.1,0.6
5107,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5108,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Medium Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5109,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Scale,Medium Value,Champion,TEST,N,0.0,0.0,0.1,0.1
5110,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Churn Watchlist,Low Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
5111,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Win-Back Reactivation,Low Value,Win-Back,CONTROL,Y,5.54,0.0,0.0,0.0
5112,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Scale,Medium Value,Champion,TEST,N,0.0,0.0,0.1,0.1
5113,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Churn Watchlist,Medium Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
5114,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Scale,Medium Value,Champion,TEST,N,0.0,0.0,0.1,0.1
5115,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Scale,Medium Value,Champion,TEST,N,0.0,0.0,0.1,0.1
5116,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Win-Back Reactivation,Low Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
5117,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Champion,High Value,Champion,CONTROL,N,0.0,0.0,0.0,0.0
5118,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Churn Watchlist,Medium Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
5119,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Churn Watchlist,Medium Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
5120,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Churn Watchlist,Low Value,Churn Watchlist,TEST,Y,3.12,0.5,0.1,0.6
5121,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5122,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Win-Back Growth,Medium Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
5123,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Scale,Medium Value,Champion,TEST,N,0.0,0.0,0.1,0.1
5124,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Scale,Medium Value,Champion,CONTROL,N,0.0,0.0,0.0,0.0
5125,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Churn Watchlist,Medium Value,Churn Watchlist,TEST,Y,2.74,0.5,0.1,0.6
5126,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,CONTROL,N,0.0,0.0,0.0,0.0
5127,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,TEST,Y,2.59,0.5,0.1,0.6
5128,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,TEST,Y,5.58,0.5,0.1,0.6
5129,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Scale,Medium Value,Champion,TEST,Y,7.74,0.5,0.1,0.6
5130,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5131,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Medium Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5132,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,TEST,Y,2.66,0.5,0.1,0.6
5133,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,CONTROL,N,0.0,0.0,0.0,0.0
5134,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Win-Back Growth,Medium Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
5135,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Scale,Medium Value,Champion,TEST,Y,3.23,0.5,0.1,0.6
5136,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Win-Back Reactivation,Low Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
5137,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Champion,High Value,Champion,TEST,Y,3.21,0.5,0.1,0.6
5138,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Scale,Medium Value,Champion,TEST,Y,6.82,0.5,0.1,0.6
5139,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Churn Watchlist,Low Value,Churn Watchlist,TEST,Y,6.52,0.5,0.1,0.6
5140,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5141,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5142,CMP-2026-003,Summer Win Big Offer,2026-07-01,2026-07-31,Upsell - Scale,Medium Value,Champion,TEST,N,0.0,0.0,0.1,0.1
